Formata-ItalicSC				301-350/337/fmisc___.afm
Formata-Light				201-250/218/fml_____.afm
Formata-LightCnExpert				301-350/337/fmlcx___.afm
Formata-LightCnItalicExpert				301-350/337/fmlcy___.afm
Formata-LightCnItalicSC				301-350/337/fmlct___.afm
Formata-LightCnSC				301-350/337/fmlcs___.afm
Formata-LightCondensed				301-350/323/fmlc____.afm
Formata-LightCondensedItalic				301-350/323/fmlci___.afm
Formata-LightExpert				301-350/337/fmlxp___.afm
Formata-LightItalic				201-250/218/fmli____.afm
Formata-LightItalicExpert				301-350/337/fmlix___.afm
Formata-LightItalicSC				301-350/337/fmlis___.afm
Formata-LightSC				301-350/337/fmlsc___.afm
Formata-Medium				201-250/218/fmm_____.afm
Formata-Medium				900-960/902/fmm_____.afm
Formata-MediumCondensed				301-350/323/fmmc____.afm
Formata-MediumCondensedItalic				301-350/323/fmmci___.afm
Formata-MediumItalic				201-250/218/fmmi____.afm
Formata-MediumItalic				900-960/902/fmmi____.afm
Formata-Outline				251-300/286/fmou____.afm
Formata-Outline				900-960/903/fmou____.afm
Formata-Regular				201-250/218/fmrg____.afm
Formata-Regular				900-960/902/fmrg____.afm
Formata-Regular				typesets/fmrg____.afm
Formata-RegularExpert				301-350/337/fmrgx___.afm
Formata-RegularSC				301-350/337/fmsc____.afm
ForteMT				301-350/321/fz______.afm
FranklinGothic-Book				001-050/023/frw_____.afm
FranklinGothic-BookCmpr				351-400/396/frwcp___.afm
FranklinGothic-BookCmprItal				351-400/396/frwpi___.afm
FranklinGothic-BookCnd				351-400/397/frwc____.afm
FranklinGothic-BookCndItal				351-400/397/frwci___.afm
FranklinGothic-BookItal				001-050/023/frwi____.afm
FranklinGothic-BookOblique				001-050/023/frwo____.afm
FranklinGothic-BookXCmpr				351-400/396/frwx____.afm
FranklinGothic-Condensed				101-150/103/fgc_____.afm
FranklinGothic-Demi				001-050/023/frd_____.afm
FranklinGothic-DemiCmpr				351-400/396/frdcp___.afm
FranklinGothic-DemiCmprItal				351-400/396/frdpi___.afm
FranklinGothic-DemiCnd				351-400/397/frdc____.afm
FranklinGothic-DemiCndItal				351-400/397/frdci___.afm
FranklinGothic-DemiItal				001-050/023/frdi____.afm
FranklinGothic-DemiOblique				001-050/023/frdo____.afm
FranklinGothic-DemiXCmpr				351-400/396/frdx____.afm
FranklinGothic-ExtraCond				101-150/103/fgec____.afm
FranklinGothic-Heavy				001-050/023/frh_____.afm
FranklinGothic-HeavyItal				001-050/023/frhi____.afm
FranklinGothic-HeavyOblique				001-050/023/frho____.afm
FranklinGothic-MedCnd				351-400/397/frmc____.afm
FranklinGothic-MedCndItal				351-400/397/frmci___.afm
FranklinGothic-Medium				001-050/023/frm_____.afm
FranklinGothic-MediumItal				001-050/023/frmi____.afm
FranklinGothic-Roman				101-150/103/fgr_____.afm
FranklinGothic-Roman				typesets/fgr_____.afm
FreestyleScript				001-050/034/fs______.afm
FreestyleScript				typesets/fs______.afm
FrizQuadrata				001-050/011/fq______.afm
FrizQuadrata				900-960/950/fq______.afm
FrizQuadrata-Bold				001-050/011/fqb_____.afm
FrizQuadrata-Bold				900-960/950/fqb_____.afm
Frutiger-Black				051-100/073/ftbl____.afm
Frutiger-Black				typesets/ftbl____.afm
Frutiger-BlackCn				251-300/261/ftblc___.afm
Frutiger-BlackItalic				051-100/073/ftbli___.afm
Frutiger-Bold				051-100/073/ftb_____.afm
Frutiger-BoldCn				251-300/261/ftbc____.afm
Frutiger-BoldItalic				051-100/073/ftbi____.afm
Frutiger-Cn				251-300/261/ftc_____.afm
Frutiger-ExtraBlackCn				251-300/261/ftebc___.afm
Frutiger-Italic				051-100/073/fti_____.afm
Frutiger-Light				051-100/073/ftl_____.afm
Frutiger-LightCn				251-300/261/ftlc____.afm
Frutiger-LightItalic				051-100/073/ftli____.afm
Frutiger-Roman				051-100/073/ftr_____.afm
Frutiger-Roman				typesets/ftr_____.afm
Frutiger-UltraBlack				051-100/073/ftubl___.afm
Futura				001-050/046/fu______.afm
Futura-Bold				001-050/039/fub_____.afm
Futura-BoldOblique				001-050/039/fubo____.afm
Futura-Book				001-050/039/fuw_____.afm
Futura-BookOblique				001-050/039/fuwo____.afm
Futura-Condensed				001-050/047/fuc_____.afm
Futura-CondensedBold				001-050/047/fucb____.afm
Futura-CondensedBoldOblique				001-050/047/fucbo___.afm
Futura-CondensedExtraBold				001-050/047/fuceb___.afm
Futura-CondensedLight				001-050/047/fucl____.afm
Futura-CondensedLightOblique				001-050/047/fuclo___.afm
Futura-CondensedOblique				001-050/047/fuco____.afm
Futura-CondExtraBoldObl				001-050/047/fcebo___.afm
Futura-ExtraBold				001-050/046/fueb____.afm
Futura-ExtraBoldOblique				001-050/046/fuebo___.afm
Futura-Heavy				001-050/046/fuh_____.afm
Futura-HeavyOblique				001-050/046/fuho____.afm
Futura-Light				001-050/039/ful_____.afm
Futura-LightOblique				001-050/039/fulo____.afm
Futura-Oblique				001-050/046/fuo_____.afm
Galahad-Alternate				351-400/391/g_alt___.afm
Galahad-OsF				351-400/391/g_ros___.afm
Galahad-Regular				351-400/391/g_rg____.afm
Galliard-Black				151-200/192/glbl____.afm
Galliard-Black				900-960/950/glbl____.afm
Galliard-BlackItalic				151-200/192/glbli___.afm
Galliard-BlackItalic				900-960/950/glbli___.afm
Galliard-Bold				001-050/017/glb_____.afm
Galliard-Bold				900-960/950/glb_____.afm
Galliard-BoldItalic				001-050/017/glbi____.afm
Galliard-BoldItalic				900-960/950/glbi____.afm
Galliard-Italic				001-050/017/gli_____.afm
Galliard-Italic				900-960/950/gli_____.afm
Galliard-Roman				001-050/017/glr_____.afm
Galliard-Roman				900-960/950/glr_____.afm
Galliard-Ultra				151-200/192/glu_____.afm
Galliard-Ultra				900-960/950/glu_____.afm
Galliard-UltraItalic				151-200/192/glui____.afm
Galliard-UltraItalic				900-960/950/glui____.afm
Garamond-Bold				001-050/009/gab_____.afm
Garamond-Bold				900-960/950/gab_____.afm
Garamond-BoldCondensed				101-150/139/gabc____.afm
Garamond-BoldCondensed				900-960/950/gabc____.afm
Garamond-BoldCondensedItalic				101-150/139/gabci___.afm
Garamond-BoldCondensedItalic				900-960/950/gabci___.afm
Garamond-BoldItalic				001-050/009/gabi____.afm
Garamond-BoldItalic				900-960/950/gabi____.afm
Garamond-Book				101-150/150/gaw_____.afm
Garamond-Book				900-960/950/gaw_____.afm
Garamond-BookCondensed				101-150/139/gawc____.afm
Garamond-BookCondensed				900-960/950/gawc____.afm
Garamond-BookCondensedItalic				101-150/139/gawci___.afm
Garamond-BookCondensedItalic				900-960/950/gawci___.afm
Garamond-BookItalic				101-150/150/gawi____.afm
Garamond-BookItalic				900-960/950/gawi____.afm
Garamond-HandtooledBold				351-400/379/gain____.afm
Garamond-HandtooledBoldItalic				351-400/379/gaiin___.afm
Garamond-Light				001-050/009/gal_____.afm
Garamond-Light				900-960/950/gal_____.afm
Garamond-LightCondensed				101-150/139/galc____.afm
Garamond-LightCondensed				900-960/950/galc____.afm
Garamond-LightCondensedItalic				101-150/139/galci___.afm
Garamond-LightCondensedItalic				900-960/950/galci___.afm
Garamond-LightItalic				001-050/009/gali____.afm
Garamond-LightItalic				900-960/950/gali____.afm
Garamond-Ultra				101-150/150/gau_____.afm
Garamond-Ultra				900-960/950/gau_____.afm
Garamond-UltraCondensed				101-150/139/gauc____.afm
Garamond-UltraCondensed				900-960/950/gauc____.afm
Garamond-UltraCondensedItalic				101-150/139/gauci___.afm
Garamond-UltraCondensedItalic				900-960/950/gauci___.afm
Garamond-UltraItalic				101-150/150/gaui____.afm
Garamond-UltraItalic				900-960/950/gaui____.afm
GaramondBE-Bold				201-250/250/gwb_____.afm
GaramondBE-BoldExpert				301-350/331/gwbxp___.afm
GaramondBE-BoldOsF				301-350/331/gwbof___.afm
GaramondBE-CnExpert				301-350/331/gwcxp___.afm
GaramondBE-Condensed				201-250/250/gwc_____.afm
GaramondBE-Condensed				900-960/905/gwc_____.afm
GaramondBE-CondensedSC				301-350/331/gwcsc___.afm
GaramondBE-Italic				201-250/250/gwi_____.afm
GaramondBE-ItalicExpert				301-350/331/gwixp___.afm
GaramondBE-ItalicOsF				301-350/331/gwiof___.afm
GaramondBE-Medium				201-250/250/gwm_____.afm
GaramondBE-MediumCn				201-250/250/gwmc____.afm
GaramondBE-MediumCnExpert				301-350/331/gwmcx___.afm
GaramondBE-MediumCnOsF				301-350/331/gwmcf___.afm
GaramondBE-MediumExpert				301-350/331/gwmxp___.afm
GaramondBE-MediumItalic				201-250/250/gwmi____.afm
GaramondBE-MediumItalicExpert				301-350/331/gwmix___.afm
GaramondBE-MediumItalicOsF				301-350/331/gwmio___.afm
GaramondBE-MediumSC				301-350/331/gwmsc___.afm
GaramondBE-Regular				201-250/250/gwrg____.afm
GaramondBE-RegularExpert				301-350/331/gwrgx___.afm
GaramondBE-RegularSC				301-350/331/gwsc____.afm
GaramondBE-SwashItalic				301-350/331/gwswi___.afm
GaramondThree				051-100/077/gm______.afm
GaramondThree-Bold				051-100/077/gmb_____.afm
GaramondThree-BoldItalic				051-100/077/gmbi____.afm
GaramondThree-BoldItalicOsF				151-200/193/gmbio___.afm
GaramondThree-BoldSC				151-200/193/gmbsc___.afm
GaramondThree-Italic				051-100/077/gmi_____.afm
GaramondThree-ItalicOsF				151-200/193/gmio____.afm
GaramondThree-SC				151-200/193/gmsc____.afm
GarthGraphic				151-200/187/gh______.afm
GarthGraphic-Black				151-200/187/ghz_____.afm
GarthGraphic-Bold				151-200/187/ghb_____.afm
GarthGraphic-BoldCondensed				151-200/187/ghbc____.afm
GarthGraphic-BoldItalic				151-200/187/ghbi____.afm
GarthGraphic-Condensed				151-200/187/ghc_____.afm
GarthGraphic-ExtraBold				151-200/187/gheb____.afm
GarthGraphic-Italic				151-200/187/ghi_____.afm
GazetteLH-Bold				251-300/283/gzb_____.afm
GazetteLH-Italic				251-300/283/gzi_____.afm
GazetteLH-Roman				251-300/283/gzr_____.afm
Giddyup				900-960/901/wg______.afm
Giddyup				wildtype/wg______.afm
Giddyup-Thangs				900-960/901/wgtha___.afm
Giddyup-Thangs				wildtype/wgtha___.afm
GillSans				151-200/152/gn______.afm
GillSans				ai-fonts/gn______.afm
GillSans-Bold				151-200/152/gnb_____.afm
GillSans-Bold				ai-fonts/gnb_____.afm
GillSans-BoldCondensed				151-200/162/gnbc____.afm
GillSans-BoldExtraCondensed				301-350/345/gnbxc___.afm
GillSans-BoldExtraCondensed				900-960/905/gnbxc___.afm
GillSans-BoldItalic				151-200/152/gnbi____.afm
GillSans-BoldItalic				ai-fonts/gnbi____.afm
GillSans-Condensed				151-200/162/gnc_____.afm
GillSans-Condensed				valuepak/gnc_____.afm
GillSans-ExtraBold				151-200/162/gneb____.afm
GillSans-ExtraBold				ai-fonts/gneb____.afm
GillSans-ExtraBoldDisplay				301-350/345/gnxbd___.afm
GillSans-ExtraBoldDisplay				900-960/903/gnxbd___.afm
GillSans-Italic				151-200/152/gni_____.afm
GillSans-Italic				ai-fonts/gni_____.afm
GillSans-Light				151-200/152/gnl_____.afm
GillSans-LightItalic				151-200/152/gnli____.afm
GillSans-LightShadowed				301-350/345/gnls____.afm
GillSans-Shadowed				301-350/345/gns_____.afm
GillSans-UltraBold				151-200/162/gnub____.afm
GillSans-UltraBold				valuepak/gnub____.afm
GillSans-UltraBoldCondensed				151-200/162/gnubc___.afm
Giovanni-Black				201-250/247/gvbl____.afm
Giovanni-Black				900-960/950/gvbl____.afm
Giovanni-BlackItalic				201-250/247/gvbli___.afm
Giovanni-BlackItalic				900-960/950/gvbli___.afm
Giovanni-Bold				201-250/247/gvb_____.afm
Giovanni-Bold				900-960/950/gvb_____.afm
Giovanni-BoldItalic				201-250/247/gvbi____.afm
Giovanni-BoldItalic				900-960/950/gvbi____.afm
Giovanni-Book				201-250/247/gvw_____.afm
Giovanni-Book				900-960/950/gvw_____.afm
Giovanni-BookItalic				201-250/247/gvwi____.afm
Giovanni-BookItalic				900-960/950/gvwi____.afm
Glypha				001-050/012/gy______.afm
Glypha-Black				151-200/164/gybl____.afm
Glypha-BlackOblique				151-200/164/gyblo___.afm
Glypha-Bold				001-050/012/gyb_____.afm
Glypha-Bold				typesets/gyb_____.afm
Glypha-BoldOblique				001-050/012/gybo____.afm
Glypha-BoldOblique				typesets/gybo____.afm
Glypha-Light				151-200/164/gyl_____.afm
Glypha-Light				typesets/gyl_____.afm
Glypha-LightOblique				151-200/164/gylo____.afm
Glypha-LightOblique				typesets/gylo____.afm
Glypha-Oblique				001-050/012/gyo_____.afm
Glypha-Thin				151-200/164/gyt_____.afm
Glypha-ThinOblique				151-200/164/gyto____.afm
Gothic-Thirteen				051-100/085/gtt_____.afm
Goudy				001-050/020/go______.afm
Goudy-Bold				001-050/020/gob_____.afm
Goudy-BoldItalic				001-050/020/gobi____.afm
Goudy-BoldItalicOsF				201-250/227/gobio___.afm
Goudy-BoldOsF				201-250/227/gobos___.afm
Goudy-ExtraBold				051-100/054/goeb____.afm
Goudy-ExtraBold				900-960/950/goeb____.afm
Goudy-Heavyface				051-100/054/goh_____.afm
Goudy-Heavyface				900-960/950/goh_____.afm
Goudy-HeavyfaceItalic				051-100/054/gohi____.afm
Goudy-HeavyfaceItalic				900-960/950/gohi____.afm
Goudy-Italic				001-050/020/goi_____.afm
Goudy-ItalicOsF				201-250/227/goios___.afm
Goudy-SC				201-250/227/gosc____.afm
GoudyModernMT				301-350/305/ygrg____.afm
GoudyModernMT-Italic				301-350/305/ygi_____.afm
GoudySans-Black				351-400/386/hgbl____.afm
GoudySans-BlackItalic				351-400/386/hgbli___.afm
GoudySans-Bold				351-400/386/hgb_____.afm
GoudySans-BoldItalic				351-400/386/hgbi____.afm
GoudySans-Book				351-400/386/hgbk____.afm
GoudySans-BookItalic				351-400/386/hgbki___.afm
GoudySans-Medium				351-400/386/hgm_____.afm
GoudySans-MediumItalic				351-400/386/hgmi____.afm
GoudyTextMT				201-250/242/gx______.afm
GoudyTextMT				ai-fonts/gx______.afm
GoudyTextMT-Alternate				201-250/242/gxalt___.afm
GoudyTextMT-Dfr				201-250/242/gxdfr___.afm
GoudyTextMT-LombardicCapitals				201-250/242/gxlom___.afm
GoudyTextMT-LombardicCapitals				valuepak/gxlom___.afm
Granjon				201-250/205/gr______.afm
Granjon-Bold				201-250/205/grb_____.afm
Granjon-BoldOsF				201-250/209/grbos___.afm
Granjon-Italic				201-250/205/gri_____.afm
Granjon-ItalicOsF				201-250/209/grios___.afm
Granjon-SC				201-250/209/grsc____.afm
GrotesqueMT				251-300/294/gq______.afm
GrotesqueMT-Black				251-300/294/gqbl____.afm
GrotesqueMT-Bold				251-300/294/gqb_____.afm
GrotesqueMT-BoldExtended				251-300/299/gqbv____.afm
GrotesqueMT-Condensed				251-300/299/gqc_____.afm
GrotesqueMT-ExtraCondensed				251-300/299/gqec____.afm
GrotesqueMT-Italic				251-300/294/gqi_____.afm
GrotesqueMT-Light				251-300/294/gql_____.afm
GrotesqueMT-LightCondensed				251-300/299/gqlc____.afm
GrotesqueMT-LightItalic				251-300/294/gqli____.afm
Guardi-Black				251-300/251/gubl____.afm
Guardi-BlackItalic				251-300/251/gubli___.afm
Guardi-Bold				251-300/251/gub_____.afm
Guardi-BoldItalic				251-300/251/gubi____.afm
Guardi-Italic				251-300/251/gui_____.afm
Guardi-Roman				251-300/251/gur_____.afm
Hadriano-Bold				351-400/382/hab_____.afm
Hadriano-ExtraBold				351-400/382/haeb____.afm
Hadriano-ExtraBoldCondensed				351-400/382/haebc___.afm
Hadriano-Light				351-400/382/hal_____.afm
HardwoodLP				401-450/430/hw______.afm
Helvetica				900-960/950/hv______.afm
Helvetica				base17/0.2/hv______.afm
Helvetica				base35/hv______.afm
Helvetica-Black				001-050/013/hvbl____.afm
Helvetica-Black				typesets/hvbl____.afm
Helvetica-BlackOblique				001-050/013/hvblo___.afm
Helvetica-BlackOblique				typesets/hvblo___.afm
Helvetica-Bold				900-960/902/hvb_____.afm
Helvetica-Bold				900-960/950/hvb_____.afm
Helvetica-Bold				base17/0.2/hvb_____.afm
Helvetica-Bold				base35/hvb_____.afm
Helvetica-BoldOblique				900-960/902/hvbo____.afm
Helvetica-BoldOblique				900-960/950/hvbo____.afm
Helvetica-BoldOblique				base17/0.2/hvbo____.afm
Helvetica-BoldOblique				base35/hvbo____.afm
Helvetica-Compressed				001-050/050/hvk_____.afm
Helvetica-Compressed				typesets/hvk_____.afm
Helvetica-Condensed				001-050/014/hvc_____.afm
Helvetica-Condensed				base35/hvc_____.afm
Helvetica-Condensed-Black				001-050/014/hvcbl___.afm
Helvetica-Condensed-BlackObl				001-050/014/hvco____.afm
Helvetica-Condensed-Bold				001-050/014/hvcb____.afm
Helvetica-Condensed-Bold				base35/hvcb____.afm
Helvetica-Condensed-BoldObl				001-050/014/hvcbo___.afm
Helvetica-Condensed-BoldObl				base35/hvcbo___.afm
Helvetica-Condensed-Light				001-050/014/hvcl____.afm
Helvetica-Condensed-LightObl				001-050/014/hvclo___.afm
Helvetica-Condensed-Oblique				001-050/014/hvcdo___.afm
Helvetica-Condensed-Oblique				base35/hvcdo___.afm
Helvetica-ExtraCompressed				001-050/050/hvek____.afm
Helvetica-Fraction				201-250/234/hvfr____.afm
Helvetica-FractionBold				201-250/234/hvfrb___.afm
Helvetica-Light				001-050/013/hvl_____.afm
Helvetica-Light				typesets/hvl_____.afm
Helvetica-LightOblique				001-050/013/hvlo____.afm
Helvetica-LightOblique				typesets/hvlo____.afm
Helvetica-Narrow				900-960/902/hvn_____.afm
Helvetica-Narrow				base17/0.5/hvn_____.afm
Helvetica-Narrow				base35/hvn_____.afm
Helvetica-Narrow-Bold				900-960/902/hvnb____.afm
Helvetica-Narrow-Bold				base17/0.5/hvnb____.afm
Helvetica-Narrow-Bold				base35/hvnb____.afm
Helvetica-Narrow-BoldOblique				900-960/902/hvnbo___.afm
Helvetica-Narrow-BoldOblique				base17/0.5/hvnbo___.afm
Helvetica-Narrow-BoldOblique				base35/hvnbo___.afm
Helvetica-Narrow-Oblique				900-960/902/hvno____.afm
Helvetica-Narrow-Oblique				base17/0.5/hvno____.afm
Helvetica-Narrow-Oblique				base35/hvno____.afm
Helvetica-Oblique				900-960/902/hvo_____.afm
Helvetica-Oblique				900-960/950/hvo_____.afm
Helvetica-Oblique				base17/0.2/hvo_____.afm
Helvetica-Oblique				base35/hvo_____.afm
Helvetica-UltraCompressed				001-050/050/hvuk____.afm
HelveticaCyr-Bold				351-400/361/hvyb____.afm
HelveticaCyr-BoldInclined				351-400/361/hvybi___.afm
HelveticaCyr-Inclined				351-400/361/hvyi____.afm
HelveticaCyr-Upright				351-400/361/hvyu____.afm
HelveticaInserat-Roman				051-100/090/hir_____.afm
HelveticaInseratCyr-Upright				351-400/361/hiyu____.afm
HelveticaNeue-Black				051-100/059/hlbl____.afm
HelveticaNeue-BlackCond				151-200/188/hlzc____.afm
HelveticaNeue-BlackCondObl				151-200/188/hlzco___.afm
HelveticaNeue-BlackExt				151-200/182/hlzv____.afm
HelveticaNeue-BlackExtObl				151-200/182/hlzvo___.afm
HelveticaNeue-BlackItalic				051-100/059/hlbli___.afm
HelveticaNeue-Bold				051-100/060/hlb_____.afm
HelveticaNeue-BoldCond				151-200/189/hlbc____.afm
HelveticaNeue-BoldCondObl				151-200/189/hlbco___.afm
HelveticaNeue-BoldExt				151-200/183/hlbv____.afm
HelveticaNeue-BoldExtObl				151-200/183/hlbvo___.afm
HelveticaNeue-BoldItalic				051-100/060/hlbi____.afm
HelveticaNeue-BoldOutline				201-250/228/hlbou___.afm
HelveticaNeue-Condensed				151-200/189/hlc_____.afm
HelveticaNeue-CondensedObl				151-200/189/hlco____.afm
HelveticaNeue-ExtBlackCond				151-200/188/hlj_____.afm
HelveticaNeue-ExtBlackCondObl				151-200/188/hljo____.afm
HelveticaNeue-Extended				151-200/183/hlv_____.afm
HelveticaNeue-ExtendedObl				151-200/183/hlvo____.afm
HelveticaNeue-Heavy				051-100/061/hlh_____.afm
HelveticaNeue-HeavyCond				151-200/190/hlhc____.afm
HelveticaNeue-HeavyCondObl				151-200/190/hlhco___.afm
HelveticaNeue-HeavyExt				151-200/184/hlhv____.afm
HelveticaNeue-HeavyExtObl				151-200/184/hlhvo___.afm
HelveticaNeue-HeavyItalic				051-100/061/hlhi____.afm
HelveticaNeue-Italic				051-100/060/hli_____.afm
HelveticaNeue-Light				051-100/061/hll_____.afm
HelveticaNeue-LightCond				151-200/190/hllc____.afm
HelveticaNeue-LightCondObl				151-200/190/hllco___.afm
HelveticaNeue-LightExt				151-200/184/hllv____.afm
HelveticaNeue-LightExtObl				151-200/184/hllvo___.afm
HelveticaNeue-LightItalic				051-100/061/hlli____.afm
HelveticaNeue-Medium				051-100/061/hlm_____.afm
HelveticaNeue-MediumCond				151-200/190/hlmc____.afm
HelveticaNeue-MediumCondObl				151-200/190/hlmco___.afm
HelveticaNeue-MediumExt				151-200/184/hlmv____.afm
HelveticaNeue-MediumExtObl				151-200/184/hlmvo___.afm
HelveticaNeue-MediumItalic				051-100/061/hlmi____.afm
HelveticaNeue-Roman				051-100/060/hlr_____.afm
HelveticaNeue-Thin				051-100/060/hlt_____.afm
HelveticaNeue-ThinCond				151-200/189/hltc____.afm
HelveticaNeue-ThinCondObl				151-200/189/hltco___.afm
HelveticaNeue-ThinExt				151-200/183/hltv____.afm
HelveticaNeue-ThinExtObl				151-200/183/hltvo___.afm
HelveticaNeue-ThinItalic				051-100/060/hlti____.afm
HelveticaNeue-UltraLigCond				151-200/188/hla_____.afm
HelveticaNeue-UltraLigCondObl				151-200/188/hlao____.afm
HelveticaNeue-UltraLigExt				151-200/182/hlav____.afm
HelveticaNeue-UltraLigExtObl				151-200/182/hlavo___.afm
HelveticaNeue-UltraLight				051-100/059/hlul____.afm
HelveticaNeue-UltraLightItal				051-100/059/hluli___.afm
HelveticaRounded-Black				151-200/175/hebl____.afm
HelveticaRounded-BlackObl				151-200/175/heblo___.afm
HelveticaRounded-Bold				151-200/175/heb_____.afm
HelveticaRounded-BoldCond				151-200/175/hebc____.afm
HelveticaRounded-BoldCondObl				151-200/175/hebco___.afm
HelveticaRounded-BoldObl				151-200/175/hebo____.afm
Herculanum				151-200/195/herc____.afm
Highlander-Bold				351-400/368/hhb_____.afm
Highlander-BoldItalic				351-400/368/hhbi____.afm
Highlander-Book				351-400/368/hhbk____.afm
Highlander-BookItalic				351-400/368/hhwi____.afm
Highlander-Medium				351-400/368/hhm_____.afm
Highlander-MediumItalic				351-400/368/hhmi____.afm
Hiroshige-Black				051-100/089/hrbl____.afm
Hiroshige-BlackItalic				051-100/089/hrbli___.afm
Hiroshige-Bold				051-100/089/hrb_____.afm
Hiroshige-BoldItalic				051-100/089/hrbi____.afm
Hiroshige-Book				051-100/089/hrw_____.afm
Hiroshige-BookItalic				051-100/089/hrwi____.afm
Hiroshige-Medium				051-100/089/hrm_____.afm
Hiroshige-MediumItalic				051-100/089/hrmi____.afm
Hobo				001-050/033/ho______.afm
Hobo				typesets/ho______.afm
HorleyOldStyleMT				301-350/343/hsrg____.afm
HorleyOldStyleMT-Bold				301-350/343/hsb_____.afm
HorleyOldStyleMT-BoldItalic				301-350/343/hsbi____.afm
HorleyOldStyleMT-Italic				301-350/343/hsi_____.afm
HorleyOldStyleMT-Light				301-350/343/hsl_____.afm
HorleyOldStyleMT-LightItalic				301-350/343/hsli____.afm
HorleyOldStyleMT-SbItalic				301-350/343/hssbi___.afm
HorleyOldStyleMT-SemiBold				301-350/343/hssb____.afm
Imago-Book				201-250/217/iow_____.afm
Imago-BookItalic				201-250/217/iowi____.afm
Imago-ExtraBold				201-250/217/ioeb____.afm
Imago-ExtraBold				valuepak/ioeb____.afm
Imago-ExtraBoldItalic				201-250/217/ioebi___.afm
Imago-Light				201-250/217/iol_____.afm
Imago-LightItalic				201-250/217/ioli____.afm
Imago-Medium				201-250/217/iom_____.afm
Imago-MediumItalic				201-250/217/iomi____.afm
Impact				201-250/211/impa____.afm
Impressum-Bold				051-100/097/imb_____.afm
Impressum-Italic				051-100/097/imi_____.afm
Impressum-Roman				051-100/097/imr_____.afm
Industria-Inline				101-150/116/inin____.afm
Industria-InlineA				101-150/116/inina___.afm
Industria-Solid				101-150/116/insd____.afm
Industria-SolidA				101-150/116/insda___.afm
InflexMT-Bold				301-350/317/iqb_____.afm
Insignia				101-150/116/ins_____.afm
Insignia-A				101-150/116/insa____.afm
Ironwood				101-150/122/i_______.afm
Ironwood				valuepak/i_______.afm
Isabella				401-450/404/iz______.afm
Isadora-Bold				251-300/285/irb_____.afm
Isadora-Bold				900-960/950/irb_____.afm
Isadora-Regular				251-300/285/irrg____.afm
Isadora-Regular				900-960/950/irrg____.afm
Italia-Bold				051-100/051/itb_____.afm
Italia-Book				051-100/051/itw_____.afm
Italia-Medium				051-100/051/itm_____.afm
ItalianOldStyleMT				301-350/308/ierg____.afm
ItalianOldStyleMT-Bold				301-350/308/ieb_____.afm
ItalianOldStyleMT-BoldItalic				301-350/308/iebi____.afm
ItalianOldStyleMT-Italic				301-350/308/iei_____.afm
ItcEras-Bold				051-100/056/erb_____.afm
ItcEras-Bold				900-960/950/erb_____.afm
ItcEras-Book				051-100/056/erbk____.afm
ItcEras-Book				900-960/950/erbk____.afm
ItcEras-Demi				051-100/056/erd_____.afm
ItcEras-Demi				900-960/950/erd_____.afm
ItcEras-Light				051-100/056/erl_____.afm
ItcEras-Light				900-960/950/erl_____.afm
ItcEras-Medium				051-100/056/erm_____.afm
ItcEras-Medium				900-960/950/erm_____.afm
ItcEras-Ultra				051-100/056/eru_____.afm
ItcEras-Ultra				900-960/950/eru_____.afm
ItcKabel-Bold				051-100/057/kbb_____.afm
ItcKabel-Bold				900-960/950/kbb_____.afm
ItcKabel-Book				051-100/057/kbw_____.afm
ItcKabel-Book				900-960/950/kbw_____.afm
ItcKabel-Demi				051-100/057/kbd_____.afm
ItcKabel-Demi				900-960/950/kbd_____.afm
ItcKabel-Medium				051-100/057/kbm_____.afm
ItcKabel-Medium				900-960/950/kbm_____.afm
ItcKabel-Ultra				051-100/057/kbu_____.afm
ItcKabel-Ultra				900-960/950/kbu_____.afm
ItcSymbol-Black				151-200/167/isbl____.afm
ItcSymbol-BlackItalic				151-200/167/isbli___.afm
ItcSymbol-Bold				151-200/167/isb_____.afm
ItcSymbol-BoldItalic				151-200/167/isbi____.afm
ItcSymbol-Book				151-200/167/isw_____.afm
ItcSymbol-BookItalic				151-200/167/iswi____.afm
ItcSymbol-Medium				151-200/167/ism_____.afm
ItcSymbol-MediumItalic				151-200/167/ismi____.afm
JansonText-Bold				051-100/055/jtb_____.afm
JansonText-BoldItalic				051-100/055/jtbi____.afm
JansonText-BoldItalicOsF				201-250/204/jtbio___.afm
JansonText-BoldOsF				201-250/204/jtbof___.afm
JansonText-Italic				051-100/055/jti_____.afm
JansonText-ItalicOsF				201-250/204/jtiof___.afm
JansonText-Roman				051-100/055/jtr_____.afm
JansonText-RomanSC				201-250/204/jtrsc___.afm
JoannaMT				201-250/236/jor_____.afm
JoannaMT				valuepak/jor_____.afm
JoannaMT-Bold				201-250/236/job_____.afm
JoannaMT-BoldItalic				201-250/236/jobi____.afm
JoannaMT-ExtraBold				201-250/236/joeb____.afm
JoannaMT-Italic				201-250/236/joi_____.afm
JoannaMT-Italic				valuepak/joi_____.afm
JoannaMT-SemiBold				201-250/236/josb____.afm
JoannaMT-SemiBoldItalic				201-250/236/josbi___.afm
Juniper				101-150/122/j_______.afm
Juniper				900-960/903/j_______.afm
Juniper				typesets/j_______.afm
Kabel-Black				251-300/252/kabl____.afm
Kabel-Book				251-300/252/kaw_____.afm
Kabel-Heavy				251-300/252/kah_____.afm
